source,siteid,Ecoregion
DEQ BURP,1994SBOIA037,NorthernRockies
DEQ BURP,1994SBOIA038,NorthernRockies
DEQ BURP,1994SBOIA039,NorthernRockies
DEQ BURP,1994SBOIA040,NorthernRockies
DEQ BURP,1994SBOIA041,NorthernRockies
DEQ BURP,1994SBOIA042,NorthernRockies
DEQ BURP,1994SBOIA043,NorthernRockies
DEQ BURP,1994SBOIA044,NorthernRockies
DEQ BURP,1994SBOIA045,NorthernRockies
DEQ BURP,1994SBOIA046,NorthernRockies
DEQ BURP,1994SBOIA047,NorthernRockies
DEQ BURP,1994SBOIA048,NorthernRockies
DEQ BURP,1994SBOIA049,NorthernRockies
DEQ BURP,1994SBOIA050,NorthernRockies
DEQ BURP,1994SBOIA051,NorthernRockies
DEQ BURP,1994SBOIA052,NorthernRockies
DEQ BURP,1994SBOIA053,NorthernRockies
DEQ BURP,1994SBOIA054,NorthernRockies
DEQ BURP,1994SBOIA055,NorthernRockies
DEQ BURP,1994SBOIA056,NorthernRockies
DEQ BURP,1994SBOIA057,NorthernRockies
DEQ BURP,1994SBOIA058,NorthernRockies
DEQ BURP,1994SBOIA059,NorthernRockies
DEQ BURP,1994SBOIA060,NorthernRockies
DEQ BURP,1994SBOIA061,NorthernRockies
DEQ BURP,1994SBOIA062,NorthernRockies
DEQ BURP,1994SBOIA063,NorthernRockies
DEQ BURP,1994SBOIA064,NorthernXericBasin
DEQ BURP,1994SBOIA065,NorthernRockies
DEQ BURP,1994SBOIB001,NorthernRockies
DEQ BURP,1994SBOIB002,NorthernRockies
DEQ BURP,1994SBOIB003,NorthernRockies
DEQ BURP,1994SBOIB004,NorthernRockies
DEQ BURP,1994SBOIB005,NorthernRockies
DEQ BURP,1994SBOIB006,NorthernRockies
DEQ BURP,1994SBOIB007,NorthernRockies
DEQ BURP,1994SBOIB008,NorthernRockies
DEQ BURP,1994SBOIB009,NorthernRockies
DEQ BURP,1994SBOIB010,NorthernRockies
DEQ BURP,1994SBOIB011,NorthernRockies
DEQ BURP,1994SBOIB012,NorthernRockies
DEQ BURP,1994SBOIB013,NorthernRockies
DEQ BURP,1994SBOIB014,NorthernRockies
DEQ BURP,1994SBOIB015,NorthernRockies
DEQ BURP,1994SBOIB016,NorthernRockies
DEQ BURP,1994SBOIB017,NorthernRockies
DEQ BURP,1994SBOIB018,NorthernRockies
DEQ BURP,1994SBOIB019,NorthernRockies
DEQ BURP,1994SBOIB020,NorthernRockies
DEQ BURP,1994SBOIB021,NorthernRockies
DEQ BURP,1994SBOIB022,NorthernRockies
DEQ BURP,1994SCDAA001,NorthernRockies
DEQ BURP,1994SCDAA002,NorthernRockies
DEQ BURP,1994SCDAA003,NorthernRockies
DEQ BURP,1994SCDAA004,NorthernRockies
DEQ BURP,1994SCDAA005,NorthernRockies
DEQ BURP,1994SCDAA006,NorthernRockies
DEQ BURP,1994SCDAA007,NorthernRockies
DEQ BURP,1994SCDAA008,NorthernRockies
DEQ BURP,1994SCDAA009,NorthernRockies
DEQ BURP,1994SCDAA010,NorthernRockies
DEQ BURP,1994SCDAA011,NorthernRockies
DEQ BURP,1994SCDAA012,NorthernRockies
DEQ BURP,1994SCDAA013,NorthernRockies
DEQ BURP,1994SCDAA014,NorthernRockies
DEQ BURP,1994SCDAA015,NorthernRockies
DEQ BURP,1994SCDAA016,NorthernRockies
DEQ BURP,1994SCDAA017,NorthernRockies
DEQ BURP,1994SCDAA018,NorthernRockies
DEQ BURP,1994SCDAA019,NorthernRockies
DEQ BURP,1994SCDAA020,NorthernRockies
DEQ BURP,1994SCDAA021,NorthernRockies
DEQ BURP,1994SCDAA022,NorthernRockies
DEQ BURP,1994SCDAA023,NorthernRockies
DEQ BURP,1994SCDAA024,NorthernRockies
DEQ BURP,1994SCDAA025,NorthernRockies
DEQ BURP,1994SCDAA026,NorthernRockies
DEQ BURP,1994SCDAA027,NorthernRockies
DEQ BURP,1994SCDAA028,NorthernRockies
DEQ BURP,1994SCDAA029,NorthernRockies
DEQ BURP,1994SCDAA030,NorthernRockies
DEQ BURP,1994SCDAA031,NorthernRockies
DEQ BURP,1994SCDAA032,NorthernRockies
DEQ BURP,1994SCDAA033,NorthernRockies
DEQ BURP,1994SCDAA034,NorthernRockies
DEQ BURP,1994SCDAA035,NorthernRockies
DEQ BURP,1994SCDAA036,NorthernRockies
DEQ BURP,1994SCDAA037,NorthernRockies
DEQ BURP,1994SCDAA038,NorthernRockies
DEQ BURP,1994SCDAA039,NorthernRockies
DEQ BURP,1994SCDAA040,NorthernRockies
DEQ BURP,1994SCDAA041,NorthernRockies
DEQ BURP,1994SCDAA042,NorthernRockies
DEQ BURP,1994SCDAA043,NorthernRockies
DEQ BURP,1994SCDAA044,NorthernRockies
DEQ BURP,1994SCDAA045,NorthernRockies
DEQ BURP,1994SCDAA046,NorthernRockies
DEQ BURP,1994SCDAA047,NorthernRockies
DEQ BURP,1994SCDAA048,NorthernRockies
DEQ BURP,1994SCDAA049,NorthernRockies
DEQ BURP,1994SCDAA050,NorthernRockies
DEQ BURP,1994SCDAA051,NorthernRockies
DEQ BURP,1994SCDAA052,NorthernRockies
DEQ BURP,1994SCDAA053,NorthernRockies
DEQ BURP,1994SCDAA054,NorthernRockies
DEQ BURP,1994SCDAA055,NorthernRockies
DEQ BURP,1994SCDAA056,NorthernRockies
DEQ BURP,1994SCDAA057,NorthernRockies
DEQ BURP,1994SCDAA058,NorthernRockies
DEQ BURP,1994SCDAA059,NorthernRockies
DEQ BURP,1994SIDFA001,NorthernRockies
DEQ BURP,1994SIDFA002,NorthernRockies
DEQ BURP,1994SIDFA003,NorthernRockies
DEQ BURP,1994SIDFA004,NorthernRockies
DEQ BURP,1994SIDFA005,NorthernRockies
DEQ BURP,1994SIDFA006,NorthernRockies
DEQ BURP,1994SIDFA007,NorthernRockies
DEQ BURP,1994SIDFA008,NorthernRockies
DEQ BURP,1994SIDFA009,NorthernRockies
DEQ BURP,1994SIDFA010,NorthernRockies
DEQ BURP,1994SIDFA011,NorthernRockies
DEQ BURP,1994SIDFA012,NorthernXericBasin
DEQ BURP,1994SIDFA013,NorthernRockies
DEQ BURP,1994SIDFA014,NorthernRockies
DEQ BURP,1994SIDFA015,NorthernRockies
DEQ BURP,1994SIDFA016,NorthernRockies
DEQ BURP,1994SIDFA017,NorthernRockies
DEQ BURP,1994SIDFA018,NorthernRockies
DEQ BURP,1994SIDFA019,NorthernRockies
DEQ BURP,1994SIDFA020,NorthernRockies
DEQ BURP,1994SIDFA021,NorthernRockies
DEQ BURP,1994SIDFA022,NorthernRockies
DEQ BURP,1994SIDFA023,NorthernRockies
DEQ BURP,1994SIDFA024,NorthernRockies
DEQ BURP,1994SIDFA025,NorthernRockies
DEQ BURP,1994SIDFA026,NorthernRockies
DEQ BURP,1994SIDFA027,NorthernRockies
DEQ BURP,1994SIDFA028,NorthernRockies
DEQ BURP,1994SIDFA029,NorthernRockies
DEQ BURP,1994SIDFA030,NorthernRockies
DEQ BURP,1994SIDFA031,NorthernRockies
DEQ BURP,1994SIDFA032,NorthernRockies
DEQ BURP,1994SIDFA033,NorthernRockies
DEQ BURP,1994SIDFA034,NorthernRockies
DEQ BURP,1994SIDFA035,NorthernRockies
DEQ BURP,1994SIDFA036,NorthernRockies
DEQ BURP,1994SIDFA037,NorthernRockies
DEQ BURP,1994SIDFA038,NorthernRockies
DEQ BURP,1994SIDFA039,NorthernRockies
DEQ BURP,1994SIDFA040,NorthernRockies
DEQ BURP,1994SIDFA041,NorthernRockies
DEQ BURP,1994SIDFA042,NorthernRockies
DEQ BURP,1994SIDFA043,NorthernRockies
DEQ BURP,1994SIDFA044,NorthernRockies
DEQ BURP,1994SIDFA045,NorthernRockies
DEQ BURP,1994SIDFA046,NorthernRockies
DEQ BURP,1994SIDFA047,NorthernRockies
DEQ BURP,1994SIDFA048,NorthernRockies
DEQ BURP,1994SIDFA049,NorthernRockies
DEQ BURP,1994SIDFA050,NorthernRockies
DEQ BURP,1994SIDFA051,NorthernRockies
DEQ BURP,1994SIDFA052,NorthernRockies
DEQ BURP,1994SIDFA053,NorthernRockies
DEQ BURP,1994SIDFA054,NorthernRockies
DEQ BURP,1994SIDFA055,NorthernRockies
DEQ BURP,1994SIDFA056,NorthernRockies
DEQ BURP,1994SIDFA057,NorthernRockies
DEQ BURP,1994SIDFA058,NorthernRockies
DEQ BURP,1994SIDFA059,NorthernRockies
DEQ BURP,1994SIDFA060,NorthernRockies
DEQ BURP,1994SIDFA061,NorthernRockies
DEQ BURP,1994SIDFA062,NorthernRockies
DEQ BURP,1994SIDFA063,NorthernRockies
DEQ BURP,1994SIDFA064,NorthernRockies
DEQ BURP,1994SIDFA065,NorthernRockies
DEQ BURP,1994SIDFA066,NorthernXericBasin
DEQ BURP,1994SIDFA066,NorthernXericBasin
DEQ BURP,1994SIDFA067,NorthernRockies
DEQ BURP,1994SIDFA068,NorthernRockies
DEQ BURP,1994SIDFA069,NorthernRockies
DEQ BURP,1994SIDFA070,NorthernRockies
DEQ BURP,1994SIDFA071,NorthernRockies
DEQ BURP,1994SIDFA072,NorthernRockies
DEQ BURP,1994SIDFA073,NorthernRockies
DEQ BURP,1994SIDFA074,NorthernRockies
DEQ BURP,1994SIDFA075,NorthernRockies
DEQ BURP,1994SIDFA076,NorthernRockies
DEQ BURP,1994SIDFA077,NorthernRockies
DEQ BURP,1994SIDFA078,NorthernRockies
DEQ BURP,1994SIDFA079,NorthernXericBasin
DEQ BURP,1994SIDFA080,NorthernXericBasin
DEQ BURP,1994SIDFA081,NorthernRockies
DEQ BURP,1994SIDFA082,NorthernRockies
DEQ BURP,1994SIDFA083,NorthernRockies
DEQ BURP,1994SIDFA084,NorthernRockies
DEQ BURP,1994SIDFA085,NorthernRockies
DEQ BURP,1994SIDFA086,NorthernRockies
DEQ BURP,1994SIDFA087,NorthernRockies
DEQ BURP,1994SLEWA001,NorthernRockies
DEQ BURP,1994SLEWA002,NorthernRockies
DEQ BURP,1994SLEWA003,NorthernRockies
DEQ BURP,1994SLEWA004,NorthernRockies
DEQ BURP,1994SLEWA005,NorthernRockies
DEQ BURP,1994SLEWA006,NorthernRockies
DEQ BURP,1994SLEWA007,NorthernRockies
DEQ BURP,1994SLEWA008,NorthernRockies
DEQ BURP,1994SLEWA009,NorthernRockies
DEQ BURP,1994SLEWA010,NorthernRockies
DEQ BURP,1994SLEWA011,NorthernRockies
DEQ BURP,1994SLEWA012,NorthernRockies
DEQ BURP,1994SLEWA013,NorthernRockies
DEQ BURP,1994SLEWA014,NorthernRockies
DEQ BURP,1994SLEWA015,NorthernRockies
DEQ BURP,1994SLEWA016,NorthernXericBasin
DEQ BURP,1994SLEWA017,NorthernRockies
DEQ BURP,1994SLEWA018,NorthernRockies
DEQ BURP,1994SLEWA019,NorthernRockies
DEQ BURP,1994SLEWA020,NorthernRockies
DEQ BURP,1994SLEWA021,NorthernRockies
DEQ BURP,1994SLEWA022,NorthernRockies
DEQ BURP,1994SLEWA023,NorthernRockies
DEQ BURP,1994SLEWA024,NorthernRockies
DEQ BURP,1994SLEWA025,NorthernRockies
DEQ BURP,1994SLEWA026,NorthernRockies
DEQ BURP,1994SLEWA027,NorthernRockies
DEQ BURP,1994SPOCA001,NorthernXericBasin
DEQ BURP,1994SPOCA002,NorthernXericBasin
DEQ BURP,1994SPOCA003,NorthernXericBasin
DEQ BURP,1994SPOCA004,NorthernXericBasin
DEQ BURP,1994SPOCA005,NorthernXericBasin
DEQ BURP,1994SPOCA006,NorthernXericBasin
DEQ BURP,1994SPOCA007,NorthernXericBasin
DEQ BURP,1994SPOCA008,NorthernXericBasin
DEQ BURP,1994SPOCA009,NorthernXericBasin
DEQ BURP,1994SPOCA010,NorthernXericBasin
DEQ BURP,1994SPOCA011,NorthernXericBasin
DEQ BURP,1994SPOCA012,NorthernRockies
DEQ BURP,1994SPOCA013,NorthernRockies
DEQ BURP,1994SPOCA014,NorthernXericBasin
DEQ BURP,1994SPOCA015,NorthernXericBasin
DEQ BURP,1994SPOCA016,NorthernXericBasin
DEQ BURP,1994SPOCA017,NorthernXericBasin
DEQ BURP,1994SPOCA018,NorthernXericBasin
DEQ BURP,1994SPOCA019,NorthernRockies
DEQ BURP,1994SPOCA020,NorthernRockies
DEQ BURP,1994SPOCA021,NorthernRockies
DEQ BURP,1994SPOCA022,NorthernRockies
DEQ BURP,1994SPOCA023,NorthernRockies
DEQ BURP,1994SPOCA024,NorthernRockies
DEQ BURP,1994SPOCA025,NorthernRockies
DEQ BURP,1994SPOCA026,NorthernRockies
DEQ BURP,1994SPOCA027,SouthernRockies
DEQ BURP,1994SPOCA028,SouthernRockies
DEQ BURP,1994SPOCA029,SouthernRockies
DEQ BURP,1994SPOCA030,SouthernRockies
DEQ BURP,1994SPOCA031,SouthernRockies
DEQ BURP,1994SPOCA032,EasternXericBasin
DEQ BURP,1994SPOCA033,SouthernRockies
DEQ BURP,1994SPOCA034,SouthernRockies
DEQ BURP,1994SPOCA035,SouthernRockies
DEQ BURP,1994SPOCA036,SouthernRockies
DEQ BURP,1994SPOCA037,SouthernRockies
DEQ BURP,1994SPOCA038,SouthernRockies
DEQ BURP,1994SPOCA039,SouthernRockies
DEQ BURP,1994SPOCA040,NorthernRockies
DEQ BURP,1994SPOCA041,NorthernRockies
DEQ BURP,1994SPOCA042,SouthernRockies
DEQ BURP,1994SPOCA043,SouthernRockies
DEQ BURP,1994SPOCA044,NorthernXericBasin
DEQ BURP,1994SPOCA045,NorthernXericBasin
DEQ BURP,1994SPOCA046,NorthernXericBasin
DEQ BURP,1994SPOCA047,NorthernXericBasin
DEQ BURP,1994SPOCA048,NorthernXericBasin
DEQ BURP,1994SPOCA049,NorthernXericBasin
DEQ BURP,1994SPOCA050,NorthernXericBasin
DEQ BURP,1994STWFA001,NorthernXericBasin
DEQ BURP,1994STWFA002,NorthernXericBasin
DEQ BURP,1994STWFA003,NorthernXericBasin
DEQ BURP,1994STWFA004,NorthernXericBasin
DEQ BURP,1994STWFA005,NorthernXericBasin
DEQ BURP,1994STWFA006,NorthernXericBasin
DEQ BURP,1994STWFA007,NorthernXericBasin
DEQ BURP,1994STWFA008,NorthernXericBasin
DEQ BURP,1994STWFA008,NorthernXericBasin
DEQ BURP,1994STWFA009,NorthernXericBasin
DEQ BURP,1994STWFA010,NorthernXericBasin
DEQ BURP,1994STWFA011,NorthernXericBasin
DEQ BURP,1994STWFA012,NorthernXericBasin
DEQ BURP,1994STWFA013,NorthernXericBasin
DEQ BURP,1994STWFA014,NorthernXericBasin
DEQ BURP,1994STWFA015,NorthernXericBasin
DEQ BURP,1994STWFA016,NorthernXericBasin
DEQ BURP,1994STWFA017,NorthernXericBasin
DEQ BURP,1994STWFA018,NorthernXericBasin
DEQ BURP,1994STWFA019,NorthernXericBasin
DEQ BURP,1994STWFA020,NorthernXericBasin
DEQ BURP,1994STWFA021,NorthernXericBasin
DEQ BURP,1994STWFA022,NorthernXericBasin
DEQ BURP,1994STWFA023,NorthernXericBasin
DEQ BURP,1994STWFA023,NorthernXericBasin
DEQ BURP,1994STWFA024,NorthernXericBasin
DEQ BURP,1994STWFA024,NorthernXericBasin
DEQ BURP,1994STWFA025,NorthernXericBasin
DEQ BURP,1994STWFA026,NorthernXericBasin
DEQ BURP,1994STWFA027,NorthernXericBasin
DEQ BURP,1994STWFA028,NorthernXericBasin
DEQ BURP,1994STWFA029,NorthernXericBasin
DEQ BURP,1994STWFA030,NorthernXericBasin
DEQ BURP,1994STWFA031,NorthernXericBasin
DEQ BURP,1994STWFA032,NorthernXericBasin
DEQ BURP,1994STWFA033,NorthernXericBasin
DEQ BURP,1994STWFA034,NorthernXericBasin
DEQ BURP,1994STWFA035,NorthernXericBasin
DEQ BURP,1994STWFA036,NorthernXericBasin
DEQ BURP,1994STWFA037,NorthernXericBasin
DEQ BURP,1994STWFA038,NorthernXericBasin
DEQ BURP,1994STWFA039,NorthernXericBasin
DEQ BURP,1994STWFA040,NorthernXericBasin
DEQ BURP,1994STWFA041,NorthernXericBasin
DEQ BURP,1994STWFA041,NorthernXericBasin
DEQ BURP,1994STWFA042,NorthernXericBasin
DEQ BURP,1994STWFA043,NorthernXericBasin
DEQ BURP,1994STWFA044,NorthernXericBasin
DEQ BURP,1994STWFA045,NorthernXericBasin
DEQ BURP,1994STWFA046,NorthernRockies
DEQ BURP,1994STWFR001,NorthernXericBasin
DEQ BURP,1995SBOIA001,NorthernXericBasin
DEQ BURP,1995SBOIA002,NorthernXericBasin
DEQ BURP,1995SBOIA003,NorthernXericBasin
DEQ BURP,1995SBOIA005,NorthernXericBasin
DEQ BURP,1995SBOIA006,NorthernXericBasin
DEQ BURP,1995SBOIA007,NorthernXericBasin
DEQ BURP,1995SBOIA008,NorthernXericBasin
DEQ BURP,1995SBOIA009,NorthernXericBasin
DEQ BURP,1995SBOIA010,NorthernXericBasin
DEQ BURP,1995SBOIA011,NorthernXericBasin
DEQ BURP,1995SBOIA012,NorthernXericBasin
DEQ BURP,1995SBOIA013,NorthernRockies
DEQ BURP,1995SBOIA014,NorthernRockies
DEQ BURP,1995SBOIA015,NorthernRockies
DEQ BURP,1995SBOIA016,NorthernRockies
DEQ BURP,1995SBOIA017,NorthernXericBasin
DEQ BURP,1995SBOIA018,NorthernXericBasin
DEQ BURP,1995SBOIA019,NorthernXericBasin
DEQ BURP,1995SBOIA020,NorthernRockies
DEQ BURP,1995SBOIA021,NorthernRockies
DEQ BURP,1995SBOIA022,NorthernXericBasin
DEQ BURP,1995SBOIA023,NorthernXericBasin
DEQ BURP,1995SBOIA024,NorthernXericBasin
DEQ BURP,1995SBOIA025,NorthernRockies
DEQ BURP,1995SBOIA026,NorthernRockies
DEQ BURP,1995SBOIA027,NorthernRockies
DEQ BURP,1995SBOIA028,NorthernRockies
DEQ BURP,1995SBOIA029,NorthernRockies
DEQ BURP,1995SBOIA030,NorthernRockies
DEQ BURP,1995SBOIA031,NorthernRockies
DEQ BURP,1995SBOIA032,NorthernRockies
DEQ BURP,1995SBOIA033,NorthernRockies
DEQ BURP,1995SBOIA034,NorthernRockies
DEQ BURP,1995SBOIA035,NorthernRockies
DEQ BURP,1995SBOIA036,NorthernRockies
DEQ BURP,1995SBOIA037,NorthernRockies
DEQ BURP,1995SBOIA038,NorthernRockies
DEQ BURP,1995SBOIA039,NorthernRockies
DEQ BURP,1995SBOIA040,NorthernRockies
DEQ BURP,1995SBOIA041,NorthernRockies
DEQ BURP,1995SBOIA042,NorthernRockies
DEQ BURP,1995SBOIA043,NorthernRockies
DEQ BURP,1995SBOIA044,NorthernRockies
DEQ BURP,1995SBOIA045,NorthernRockies
DEQ BURP,1995SBOIA046,NorthernRockies
DEQ BURP,1995SBOIA047,NorthernRockies
DEQ BURP,1995SBOIA048,NorthernRockies
DEQ BURP,1995SBOIA049,NorthernRockies
DEQ BURP,1995SBOIA050,NorthernRockies
DEQ BURP,1995SBOIA051,NorthernRockies
DEQ BURP,1995SBOIA052,NorthernRockies
DEQ BURP,1995SBOIA053,NorthernRockies
DEQ BURP,1995SBOIA054,NorthernRockies
DEQ BURP,1995SBOIA055,NorthernRockies
DEQ BURP,1995SBOIA056,NorthernRockies
DEQ BURP,1995SBOIA057,NorthernRockies
DEQ BURP,1995SBOIA058,NorthernRockies
DEQ BURP,1995SBOIA059,NorthernXericBasin
DEQ BURP,1995SBOIA060,NorthernXericBasin
DEQ BURP,1995SBOIA061,NorthernXericBasin
DEQ BURP,1995SBOIA062,NorthernXericBasin
DEQ BURP,1995SBOIA063,NorthernXericBasin
DEQ BURP,1995SBOIA064,NorthernXericBasin
DEQ BURP,1995SBOIA065,NorthernRockies
DEQ BURP,1995SBOIB001,NorthernXericBasin
DEQ BURP,1995SBOIB002,NorthernXericBasin
DEQ BURP,1995SBOIB003,NorthernXericBasin
DEQ BURP,1995SBOIB004,NorthernXericBasin
DEQ BURP,1995SBOIB005,NorthernXericBasin
DEQ BURP,1995SBOIB006,NorthernXericBasin
DEQ BURP,1995SBOIB007,NorthernXericBasin
DEQ BURP,1995SBOIB008,NorthernXericBasin
DEQ BURP,1995SBOIB009,NorthernXericBasin
DEQ BURP,1995SBOIB010,NorthernXericBasin
DEQ BURP,1995SBOIB011,NorthernXericBasin
DEQ BURP,1995SBOIB012,NorthernXericBasin
DEQ BURP,1995SBOIB013,NorthernXericBasin
DEQ BURP,1995SBOIB014,NorthernXericBasin
DEQ BURP,1995SBOIB015,NorthernXericBasin
DEQ BURP,1995SBOIB016,NorthernXericBasin
DEQ BURP,1995SBOIB017,NorthernRockies
DEQ BURP,1995SBOIB018,NorthernRockies
DEQ BURP,1995SBOIB019,NorthernRockies
DEQ BURP,1995SBOIB020,NorthernRockies
DEQ BURP,1995SBOIB021,NorthernRockies
DEQ BURP,1995SBOIB022,NorthernRockies
DEQ BURP,1995SBOIB023,NorthernRockies
DEQ BURP,1995SBOIB024,NorthernXericBasin
DEQ BURP,1995SBOIB025,NorthernRockies
DEQ BURP,1995SBOIB026,NorthernRockies
DEQ BURP,1995SBOIB027,NorthernRockies
DEQ BURP,1995SBOIB028,NorthernRockies
DEQ BURP,1995SBOIB029,NorthernRockies
DEQ BURP,1995SBOIB030,NorthernRockies
DEQ BURP,1995SBOIB031,NorthernRockies
DEQ BURP,1995SBOIB032,NorthernRockies
DEQ BURP,1995SBOIB033,NorthernRockies
DEQ BURP,1995SBOIB034,NorthernRockies
DEQ BURP,1995SBOIB035,NorthernRockies
DEQ BURP,1995SBOIB036,NorthernRockies
DEQ BURP,1995SBOIB037,NorthernRockies
DEQ BURP,1995SBOIB038,NorthernRockies
DEQ BURP,1995SBOIB039,NorthernRockies
DEQ BURP,1995SBOIB040,NorthernRockies
DEQ BURP,1995SBOIB041,NorthernRockies
DEQ BURP,1995SBOIB043,NorthernRockies
DEQ BURP,1995SBOIB044,NorthernRockies
DEQ BURP,1995SBOIB045,NorthernRockies
DEQ BURP,1995SBOIB046,NorthernRockies
DEQ BURP,1995SBOIB047,NorthernRockies
DEQ BURP,1995SBOIB048,NorthernRockies
DEQ BURP,1995SBOIB049,NorthernRockies
DEQ BURP,1995SBOIB050,NorthernRockies
DEQ BURP,1995SBOIB051,NorthernRockies
DEQ BURP,1995SBOIB052,NorthernRockies
DEQ BURP,1995SBOIB053,NorthernRockies
DEQ BURP,1995SBOIB054,NorthernRockies
DEQ BURP,1995SBOIB055,NorthernRockies
DEQ BURP,1995SBOIB056,NorthernRockies
DEQ BURP,1995SBOIB057,NorthernXericBasin
DEQ BURP,1995SBOIB058,NorthernXericBasin
DEQ BURP,1995SBOIC001,NorthernRockies
DEQ BURP,1995SBOIC002,NorthernRockies
DEQ BURP,1995SBOIC003,NorthernRockies
DEQ BURP,1995SBOIC004,NorthernRockies
DEQ BURP,1995SBOIC005,NorthernXericBasin
DEQ BURP,1995SBOIC006,NorthernXericBasin
DEQ BURP,1995SBOIC007,NorthernRockies
DEQ BURP,1995SBOIC008,NorthernRockies
DEQ BURP,1995SBOIC009,NorthernRockies
DEQ BURP,1995SBOIC010,NorthernXericBasin
DEQ BURP,1995SBOIC011,NorthernRockies
DEQ BURP,1995SBOIC012,NorthernRockies
DEQ BURP,1995SBOIC013,NorthernRockies
DEQ BURP,1995SBOIC014,NorthernRockies
DEQ BURP,1995SBOIC015,NorthernRockies
DEQ BURP,1995SBOIC016,NorthernRockies
DEQ BURP,1995SBOIC017,NorthernRockies
DEQ BURP,1995SBOIC018,NorthernRockies
DEQ BURP,1995SBOIC019,NorthernRockies
DEQ BURP,1995SBOIC020,NorthernRockies
DEQ BURP,1995SBOIC021,NorthernRockies
DEQ BURP,1995SBOIC022,NorthernRockies
DEQ BURP,1995SBOIC023,NorthernRockies
DEQ BURP,1995SBOIC024,NorthernRockies
DEQ BURP,1995SBOIC025,NorthernRockies
DEQ BURP,1995SBOIC026,NorthernRockies
DEQ BURP,1995SBOIC027,NorthernRockies
DEQ BURP,1995SBOIC028,NorthernRockies
DEQ BURP,1995SBOIC029,NorthernXericBasin
DEQ BURP,1995SBOIC029,NorthernXericBasin
DEQ BURP,1995SBOIC030,NorthernXericBasin
DEQ BURP,1995SBOIC031,NorthernXericBasin
DEQ BURP,1995SBOIC032,NorthernRockies
DEQ BURP,1995SBOIT009,NorthernXericBasin
DEQ BURP,1995SCDAA001,NorthernRockies
DEQ BURP,1995SCDAA002,NorthernRockies
DEQ BURP,1995SCDAA003,NorthernRockies
DEQ BURP,1995SCDAA004,NorthernRockies
DEQ BURP,1995SCDAA005,NorthernRockies
DEQ BURP,1995SCDAA007,NorthernXericBasin
DEQ BURP,1995SCDAA009,NorthernXericBasin
DEQ BURP,1995SCDAA010,NorthernRockies
DEQ BURP,1995SCDAA011,NorthernRockies
DEQ BURP,1995SCDAA012,NorthernRockies
DEQ BURP,1995SCDAA014,NorthernXericBasin
DEQ BURP,1995SCDAA015,NorthernRockies
DEQ BURP,1995SCDAA016,NorthernRockies
DEQ BURP,1995SCDAA019,NorthernRockies
DEQ BURP,1995SCDAA020,NorthernRockies
DEQ BURP,1995SCDAA021,NorthernRockies
DEQ BURP,1995SCDAA023,NorthernRockies
DEQ BURP,1995SCDAA024,NorthernRockies
DEQ BURP,1995SCDAA024,NorthernRockies
DEQ BURP,1995SCDAA025,NorthernRockies
DEQ BURP,1995SCDAA026,NorthernRockies
DEQ BURP,1995SCDAA028,NorthernRockies
DEQ BURP,1995SCDAA029,NorthernRockies
DEQ BURP,1995SCDAA032,NorthernRockies
DEQ BURP,1995SCDAA033,NorthernRockies
DEQ BURP,1995SCDAA034,NorthernRockies
DEQ BURP,1995SCDAA035,NorthernRockies
DEQ BURP,1995SCDAA036,NorthernRockies
DEQ BURP,1995SCDAA037,NorthernRockies
DEQ BURP,1995SCDAA038,NorthernRockies
DEQ BURP,1995SCDAA039,NorthernRockies
DEQ BURP,1995SCDAA041,NorthernRockies
DEQ BURP,1995SCDAA042,NorthernRockies
DEQ BURP,1995SCDAA044,NorthernRockies
DEQ BURP,1995SCDAA045,NorthernRockies
DEQ BURP,1995SCDAA046,NorthernRockies
DEQ BURP,1995SCDAA049,NorthernRockies
DEQ BURP,1995SCDAA050,NorthernRockies
DEQ BURP,1995SCDAA051,NorthernRockies
DEQ BURP,1995SCDAA053,NorthernRockies
DEQ BURP,1995SCDAA055,NorthernRockies
DEQ BURP,1995SCDAA057,NorthernRockies
DEQ BURP,1995SCDAA059,NorthernRockies
DEQ BURP,1995SCDAA061,NorthernRockies
DEQ BURP,1995SCDAA063,NorthernRockies
DEQ BURP,1995SCDAA064,NorthernRockies
DEQ BURP,1995SCDAA065,NorthernRockies
DEQ BURP,1995SCDAA066,NorthernRockies
DEQ BURP,1995SCDAA067,NorthernRockies
DEQ BURP,1995SCDAA068,NorthernRockies
DEQ BURP,1995SCDAA069,NorthernRockies
DEQ BURP,1995SCDAA070,NorthernRockies
DEQ BURP,1995SCDAA071,NorthernRockies
DEQ BURP,1995SCDAA072,NorthernRockies
DEQ BURP,1995SCDAA073,NorthernRockies
DEQ BURP,1995SCDAA074,NorthernRockies
DEQ BURP,1995SCDAA092,NorthernRockies
DEQ BURP,1995SCDAB001,NorthernRockies
DEQ BURP,1995SCDAB002,NorthernRockies
DEQ BURP,1995SCDAB003,NorthernRockies
DEQ BURP,1995SCDAB004,NorthernRockies
DEQ BURP,1995SCDAB005,NorthernRockies
DEQ BURP,1995SCDAB006,NorthernRockies
DEQ BURP,1995SCDAB007,NorthernRockies
DEQ BURP,1995SCDAB008,NorthernRockies
DEQ BURP,1995SCDAB009,NorthernRockies
DEQ BURP,1995SCDAB010,NorthernRockies
DEQ BURP,1995SCDAB011,NorthernRockies
DEQ BURP,1995SCDAB012,NorthernRockies
