OBJECTID,Project,BLM_AdminS,District,FieldOffic,Evaluation,PointID,StreamName,FieldEvalD,SampledMid,SampledM_1,BottomReac,BottomRe_1,TopReachLa,TopReachLo,ProtocolRe,ProtocolTy,ProtocolVe,FieldStatu,PointSelec,OriginalDe,OriginalSt,StreamOrde,EcoregionS,PctOverhea,PctBankOve,VegComplex,VegCompl_1,VegCompl_2,PctNoxious,PctNativeW,PctNoxio_1,PctSedgeRu,PctEquiset,InvasiveIn,ObservedIn,ExpectedIn,OE_Macroin,MMI_Macroi,OE_MMI_Mod,OE_MMI_M_1,Macroinver,TotalNitro,TotalPhosp,SpecificCo,pH,InstantTem,AugTempAvg,TurbidityA,PoolCount,PctPools,PoolFreq,ResPoolDep,LgWoodInCh,LgWoodIn_1,LgWoodIn_2,LgWoodAbov,LgWoodAb_1,LgWoodAb_2,PctFinesLe,PctFines_1,D16,D84,D50,GeometricM,PctPoolTai,PctPoolT_1,PctBankCov,PctBankSta,PctBankC_1,PctBankC_2,PctBankC_3,BankfullHe,BenchHeigh,BankfullDe,BenchDepth,ChannelInc,Floodplain,InstreamHa,BankAngleA,PctBanksUn,ThalwegDep,ThalwegD_1,PctDry,BankfullWi,WettedWidt,WettedWi_1,Entrenchme,Entrench_1,PctSlope,Sinuosity,HumanInflu,BeaverFlow,BeaverSign,WaterWithd,SideChanne,PhotoLink,CoreSubset,Supplement,GreenlineV,Evaluati_1,RecordID,GlobalID,created_us,created_da,last_edite,last_edi_1,NAMC_Sampl
173,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,IF-SS-10014_2016-07-09,IF-SS-10014,Eighteenmile Creek,7/9/2016,44.48143800000,-113.06753300000,44.48201000000,-113.06793800000,44.48100600000,-113.06685400000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,2,NorthernRockies_SmallWadeable,71.40000000000,86.70000000000,1.61000000000,1.17000000000,1.17000000000,0,0,0,0,0,Absent,14,13.31348900000,1.05156500000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,198.10000000000,10.90000000000,58.70000000000,7.22000000000,6.70000000000,9.08000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,6.70000000000,6.70000000000,23,162,64,55,0,0,0,90,0,48,40,0.15000000000,0.50000000000,0.43000000000,0.80000000000,-0.35000000000,1.90000000000,0.00000000000,116.00000000000,0,0.23000000000,0.26000000000,0.00000000000,3.60000000000,2.83000000000,2.83000000000,0.00000000000,0.00000000000,4.34000000000,1.06000000000,"PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10014_2016-07-09/,No,,No,6B765100-6CF1-4A1B-B38D-69863E8D9210,IF-SS-10014_2016-07-09,{39D40C77-6F51-4158-B1D1-4735DE3C56E9},,,LSHANK,2/6/2023,158316
174,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,IF-SS-10442_2016-06-12,IF-SS-10442,Zeph Creek,6/12/2016,44.79755000000,-113.59964000000,44.79811000000,-113.59998000000,44.79710000000,-113.59995000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,2,NorthernRockies_SmallWadeable,32.20000000000,42.80000000000,1.53000000000,0.94000000000,0.93000000000,0,0,0,0,0,Absent,8,14.03499600000,0.57000400000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,289.80000000000,86.80000000000,335.00000000000,8.38000000000,13.80000000000,12.02000000000,0.00000000000,3,6.07000000000,20.00000000000,0.16000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,30.60000000000,31.90000000000,1,160,26,18,23,36,0,88,0,98,88,0.09000000000,0.38000000000,0.32000000000,0.59000000000,-0.41000000000,1.94000000000,0.00000000000,116.00000000000,0,0.31000000000,0.23000000000,0.00000000000,2.44000000000,1.85000000000,1.85000000000,0.00000000000,0.00000000000,1.65000000000,1.34000000000,"HydrologicAlterations, LandfillTrash, PastureHayFence, RoadRailroadCulvert",None,Absent,Present,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10442_2016-06-12/,No,,No,6BE3264C-937C-48BD-9719-09716EB379E1,IF-SS-10442_2016-06-12,{91E968BD-ECA3-434E-84E3-83E95774C760},,,LSHANK,2/6/2023,158319
175,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,IF-SS-10506_2016-07-05,IF-SS-10506,Meadow Creek,7/5/2016,44.77946500000,-113.67667800000,44.78004900000,-113.67691800000,44.77903700000,-113.67661900000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,1,NorthernRockies_SmallWadeable,73.50000000000,79.90000000000,1.28000000000,1.04000000000,0.82000000000,0,0,0,0,0,Absent,15,17.21995500000,0.87108200000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,361.80000000000,104.10000000000,148.50000000000,7.92000000000,12.60000000000,9.25000000000,0.00000000000,3,1.32000000000,20.00000000000,0.08000000000,6,4.00000000000,0.24700000000,0,0.00000000000,0.00000000000,23.00000000000,23.00000000000,2,105,25,21,15,20,0,90,0,13,13,0.08000000000,0.20000000000,0.14000000000,0.26000000000,-0.66000000000,1.91000000000,0.00000000000,128.00000000000,0,0.36000000000,0.06000000000,0.00000000000,0.98000000000,0.69000000000,0.69000000000,0.00000000000,0.00000000000,12.66000000000,1.30000000000,PastureHayFence,None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10506_2016-07-05/,No,,No,0F9E208C-93E4-40E7-8834-EEF536511605,IF-SS-10506_2016-07-05,{CF908E4B-B52E-474D-83DB-BC5F96323D38},,,LSHANK,2/6/2023,158320
176,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,IF-SS-10554_2016-09-14,IF-SS-10554,Geertson Creek,9/14/2016,45.23797200000,-113.67914300000,45.23797800000,-113.67961400000,45.23830100000,-113.67836200000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Partial Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,1,NorthernRockies_SmallWadeable,87.80000000000,82.90000000000,1.65000000000,1.22000000000,0.96000000000,0,0,0,0,0,Absent,11,15.60846200000,0.70474600000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,9.30000000000,2.50000000000,100.00000000000,8.00000000000,5.00000000000,7.36000000000,0.00000000000,8,9.43000000000,66.70000000000,0.25000000000,1,0.83300000000,0.06700000000,0,0.00000000000,0.00000000000,1.80000000000,1.80000000000,32,230,90,91,1,4,0,100,0,70,69,0.14000000000,0.42000000000,0.28000000000,0.57000000000,-0.42000000000,2.07000000000,0.00000000000,111.00000000000,0,0.60000000000,0.10000000000,0.00000000000,1.64000000000,1.31000000000,1.31000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,None,None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10554_2016-09-14/,No,,No,D98E76C6-43C9-44C8-9440-2BA233623E1A,IF-SS-10554_2016-09-14,{82FE14DC-0FBB-410D-A879-B74FFE285C8D},,,LSHANK,2/6/2023,158321
177,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,MN-SS-1099_2016-06-10,MN-SS-1099,McDevitt Creek,6/10/2016,44.93332000000,-113.77195000000,44.93319000000,-113.77116000000,44.93355000000,-113.77293000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,MT_NROCK,2,NorthernRockies_SmallWadeable,100.00000000000,100.00000000000,1.43000000000,1.38000000000,1.11000000000,0,0,0,0,0,Absent,11,13.26498400000,0.82925100000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,142.20000000000,56.90000000000,47.10000000000,7.04000000000,7.10000000000,10.29000000000,0.00000000000,1,1.93000000000,6.70000000000,0.51000000000,4,2.66700000000,0.55700000000,0,0.00000000000,0.00000000000,11.70000000000,11.70000000000,16,140,50,39,26,29,0,86,0,43,36,0.14000000000,0.23000000000,0.31000000000,0.42000000000,-0.71000000000,1.32000000000,0.00000000000,122.00000000000,0,0.38000000000,0.21000000000,0.00000000000,2.98000000000,2.04000000000,2.04000000000,0.00000000000,0.00000000000,8.60000000000,1.03000000000,"LandfillTrash, LoggingOperations, RoadRailroadCulvert",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/MN-SS-1099_2016-06-10/,No,,No,1187DE3E-FA24-439E-925E-5203ABE5106F,MN-SS-1099_2016-06-10,{424B4D4D-3ABD-4F27-93CB-6FC15C366267},,,LSHANK,2/6/2023,158317
178,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-11386_2016-09-12,SA-LS-11386,Iron Creek,9/12/2016,44.91539400000,-114.05557400000,44.91544300000,-114.05492000000,0.00000000000,0.00000000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Partial Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,3,NorthernRockies_SmallWadeable,28.40000000000,66.00000000000,1.09000000000,0.84000000000,0.78000000000,0,0,0,0,0,Absent,13,18.61993800000,0.69817600000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,66.20000000000,31.60000000000,93.20000000000,7.42000000000,7.70000000000,10.71000000000,0.00000000000,5,32.24000000000,66.70000000000,0.27000000000,24,16.00000000000,2.26400000000,0,0.00000000000,0.00000000000,6.50000000000,6.50000000000,31,134,70,60,10,19,0,0,0,0,0,0.12000000000,1.05000000000,0.54000000000,1.56000000000,0.01000000000,2.98000000000,0.00000000000,0.00000000000,0,0.44000000000,0.33000000000,0.00000000000,5.38000000000,4.48000000000,4.48000000000,0.00000000000,0.00000000000,3.05000000000,0.00000000000,"LandfillTrash, PastureHayFence, RoadRailroadCulvert",Major,Common,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-11386_2016-09-12/,No,,No,06E7C89F-A713-42BB-86B0-2341F2C0838C,SA-LS-11386_2016-09-12,{DB479BE5-2EC4-4E18-9D15-8201766FF158},,,LSHANK,2/6/2023,158315
179,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-12318_2016-09-15,SA-LS-12318,Canyon Creek,9/15/2016,44.70373200000,-113.29161900000,44.70347200000,-113.29231000000,44.70411000000,-113.29092000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,3,NorthernRockies_SmallWadeable,75.10000000000,94.80000000000,1.65000000000,1.28000000000,1.25000000000,0,0,0,0,0,Absent,15,19.21144900000,0.78078400000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,138.40000000000,53.00000000000,327.00000000000,8.21000000000,7.40000000000,11.22000000000,0.00000000000,5,0.00000000000,0.00000000000,0.32000000000,20,22.22200000000,1.51200000000,0,0.00000000000,0.00000000000,48.10000000000,48.10000000000,2,22,8,6,63,78,0,95,0,13,13,0.12000000000,0.50000000000,0.39000000000,0.78000000000,-0.32000000000,2.10000000000,0.00000000000,83.00000000000,0,0.43000000000,0.28000000000,0.00000000000,3.91000000000,3.43000000000,3.46000000000,0.00000000000,0.00000000000,1.52000000000,1.15000000000,"LandfillTrash, PastureHayFence, RoadRailroadCulvert",None,Rare,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-12318_2016-09-15/,No,,No,DC642373-9258-43F8-99EB-CCBB7D25D936,SA-LS-12318_2016-09-15,{D04DC2D5-2832-4AB0-A8FD-22B16CC6555D},,,LSHANK,2/6/2023,157566
180,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-13342_2016-07-10,SA-LS-13342,Hawley Creek,7/10/2016,44.65834200000,-113.22874200000,44.65826500000,-113.22939400000,44.65826800000,-113.22771800000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2016_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,3,NorthernRockies_SmallWadeable,14.70000000000,47.30000000000,1.73000000000,1.38000000000,1.25000000000,0,0,0,0,0,Absent,7,19.14748400000,0.36558300000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,0.00000000000,0.00000000000,299.30000000000,8.30000000000,11.10000000000,10.22000000000,0.00000000000,1,7.02000000000,6.70000000000,0.28000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,25.60000000000,25.60000000000,2,65,20,15,0,0,0,98,0,12,12,0.11000000000,0.28000000000,0.24000000000,0.40000000000,-0.57000000000,1.74000000000,0.00000000000,148.00000000000,0,0.44000000000,0.14000000000,0.00000000000,3.69000000000,2.48000000000,2.62000000000,0.00000000000,0.00000000000,1.58000000000,1.13000000000,"LoggingOperations, ParksLawns, PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-13342_2016-07-10/,No,,No,FB4F6204-7470-413E-B38A-4A25A9907F69,SA-LS-13342_2016-07-10,{28692DD5-9312-4333-BD70-F0F0EF416B7E},,,LSHANK,2/6/2023,157567
181,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-13342_2019-06-26,SA-LS-13342,Hawley Creek,6/26/2019,44.65837800000,-113.22872300000,44.65815000000,-113.22945000000,44.65828800000,-113.22790700000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,3,NorthernRockies_SmallWadeable,16.80000000000,39.60000000000,0.00000000000,0.00000000000,0.00000000000,0,0,64,14,0,Absent,11,12.86002604000,0.85536374000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,183.20000000000,24.00000000000,263.00000000000,8.37000000000,8.50000000000,10.22000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,1,0.66700000000,0.05300000000,0,0.00000000000,0.00000000000,11.90000000000,18.10000000000,6,53,21,18,0,0,0,0,0,0,0,0.07000000000,0.14000000000,0.28000000000,0.35000000000,-0.76000000000,1.27000000000,0.00000000000,128.00000000000,0,0.18000000000,0.21000000000,0.00000000000,5.43000000000,3.83000000000,3.83000000000,2.24000000000,2.26000000000,1.71000000000,1.22000000000,"PastureHayFence, RoadRailroadCulvert, RowCrops",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-13342_2019-06-26/,No,,No,79A604DB-C274-4474-884F-004F8B93688E,SA-LS-13342_2019-06-26,{4A209553-E56A-4E8C-AA5D-E759DCE8DFAE},,,LSHANK,2/6/2023,172454
182,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-13578_2017-07-11,SA-LS-13578,BASIN CREEK,7/11/2017,44.83591900000,-113.67727100000,44.83571000000,-113.67668400000,44.83591100000,-113.67842700000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,4,NorthernRockies_SmallWadeable,83.70000000000,93.60000000000,1.80000000000,1.45000000000,0.94000000000,0,0,0,0,0,Absent,6,19.32585000000,0.31046500000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,646.70000000000,195.50000000000,206.80000000000,8.17000000000,15.40000000000,13.16000000000,0.00000000000,4,10.20000000000,26.70000000000,0.48000000000,42,25.45500000000,9.75200000000,0,0.00000000000,0.00000000000,37.10000000000,39.50000000000,1,107,18,14,0,0,0,98,0,69,69,0.16000000000,0.42000000000,0.57000000000,0.84000000000,-0.45000000000,1.49000000000,0.00000000000,127.00000000000,0,0.31000000000,0.42000000000,0.00000000000,4.61000000000,3.43000000000,3.56000000000,1.94000000000,2.90000000000,2.67000000000,1.08000000000,"Buildings, HydrologicAlterations, LandfillTrash, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-13578_2017-07-11/,No,,No,658BE268-F242-412A-9F26-AB907DDDF619,SA-LS-13578_2017-07-11,{932B2E77-A213-4B51-A4C4-D4F29135A166},,,LSHANK,2/6/2023,164288
183,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-13770_2017-07-06,SA-LS-13770,AGENCY CREEK,7/6/2017,44.97488300000,-113.51775900000,44.97449400000,-113.51814000000,44.97508000000,-113.51690400000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,3,NorthernRockies_SmallWadeable,73.10000000000,81.80000000000,1.88000000000,1.19000000000,1.06000000000,0,0,0,0,0,Absent,14,14.08952800000,0.99364600000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,113.40000000000,55.00000000000,49.30000000000,7.32000000000,11.20000000000,12.40000000000,0.00000000000,5,24.13000000000,33.30000000000,0.48000000000,16,10.66700000000,0.49000000000,0,0.00000000000,0.00000000000,14.80000000000,17.10000000000,4,64,28,21,0,0,0,90,0,79,76,0.12000000000,0.37000000000,0.42000000000,0.65000000000,-0.46000000000,1.57000000000,0.00000000000,114.00000000000,0,0.37000000000,0.36000000000,0.00000000000,3.90000000000,3.32000000000,3.37000000000,3.00000000000,1.73000000000,0.85000000000,1.28000000000,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-13770_2017-07-06/,No,,No,2F11C3C0-A108-45DA-89DD-FD74BFE88B1C,SA-LS-13770_2017-07-06,{57D46AC8-0304-4681-B2FE-B5DFDD889E96},,,LSHANK,2/6/2023,164289
184,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-14026_2017-07-08,SA-LS-14026,MCDEVITT CREEK,7/8/2017,44.92309500000,-113.73108100000,44.92300000000,-113.73036400000,44.92343100000,-113.73191600000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,3,NorthernRockies_SmallWadeable,98.10000000000,99.10000000000,2.10000000000,1.49000000000,1.01000000000,0,0,0,0,0,Absent,13,13.89209100000,0.93578400000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,149.80000000000,69.90000000000,47.20000000000,7.51000000000,14.70000000000,12.60000000000,0.00000000000,2,8.27000000000,13.30000000000,0.36000000000,34,28.33300000000,2.72300000000,0,0.00000000000,0.00000000000,36.50000000000,41.80000000000,2,73,12,11,0,0,0,79,0,62,59,0.13000000000,0.26000000000,0.43000000000,0.58000000000,-0.63000000000,1.35000000000,0.00000000000,140.00000000000,0,0.00000000000,0.00000000000,0.00000000000,3.07000000000,2.64000000000,2.64000000000,3.00000000000,3.00000000000,3.14000000000,1.14000000000,"PastureHayFence, PavementClearedLot, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-14026_2017-07-08/,No,,No,3AC6987E-1D11-4B8C-BC8E-1B06DAEB923C,SA-LS-14026_2017-07-08,{41DDF7DD-7D18-40ED-AAD2-77C51FB63F53},,,LSHANK,2/6/2023,164291
185,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-14070_2017-09-08,SA-LS-14070,BIRCH CREEK,9/8/2017,44.26142400000,-112.98247100000,44.26115000000,-112.98191300000,44.26175900000,-112.98249300000,175.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,3,NorthernRockies_LargeWadeable,0.50000000000,48.10000000000,1.73000000000,0.83000000000,0.80000000000,0,0,0,0,0,Absent,9,17.35610800000,0.51854900000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,443.30000000000,0.90000000000,273.20000000000,8.14000000000,9.40000000000,12.03000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,47.80000000000,51.20000000000,1,44,5,6,0,0,0,100,0,98,98,0.17000000000,0.29000000000,0.50000000000,0.62000000000,-0.65000000000,1.25000000000,0.00000000000,149.00000000000,0,0.43000000000,0.36000000000,0.00000000000,18.87000000000,12.39000000000,12.39000000000,3.00000000000,3.00000000000,0.58000000000,2.13000000000,RoadRailroadCulvert,None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-14070_2017-09-08/,No,,No,32C47EF0-84F0-43BA-8B4C-BF39CC6A33C6,SA-LS-14070_2017-09-08,{2D47CAA9-D310-4859-ACDE-0AD0954CFAEE},,,LSHANK,2/6/2023,164292
186,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-14602_2017-07-21,SA-LS-14602,HAYDEN CREEK,7/21/2017,44.79197800000,-113.69981500000,44.79298000000,-113.69993000000,44.79104200000,-113.70032300000,226.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,ID_SalmonFO_Standard_2016,SalmonFO,4,NorthernRockies_LargeWadeable,22.10000000000,75.40000000000,1.39000000000,0.86000000000,0.62000000000,0,0,0,0,0,Absent,16,17.90623300000,0.89354400000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,87.30000000000,19.30000000000,48.50000000000,6.82000000000,8.80000000000,10.32000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,35,14.07900000000,2.94600000000,0,0.00000000000,0.00000000000,1.40000000000,1.90000000000,49,421,160,131,0,0,0,90,0,98,90,0.33000000000,0.78000000000,0.94000000000,1.42000000000,-0.26000000000,1.50000000000,0.00000000000,111.00000000000,0,0.19000000000,0.57000000000,0.00000000000,10.64000000000,9.74000000000,9.74000000000,2.73000000000,2.80000000000,1.65000000000,1.04000000000,"Buildings, LandfillTrash, LoggingOperations, RoadRailroadCulvert",None,Rare,Present,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-14602_2017-07-21/,No,,No,62250BC3-3166-4EAB-B597-017438B375AF,SA-LS-14602_2017-07-21,{ED51C68B-69EB-415A-A928-33FE279CFBEC},,,LSHANK,2/6/2023,164293
187,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-22730_2019-07-02,SA-LS-22730,Pattee Creek,7/2/2019,45.00237000000,-113.56339900000,45.00211300000,-113.56396200000,45.00287400000,-113.56293000000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Partial Reach,RandomGRTS,ID_SalmonFO_Lemhi_2019,Lemhi_3pctSlope,3,NorthernRockies_SmallWadeable,74.90000000000,88.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,68,0,Absent,12,12.77338933000,0.93945308000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,8.80000000000,33.20000000000,56.50000000000,7.73000000000,8.50000000000,11.81000000000,0.00000000000,2,7.48000000000,13.30000000000,0.25000000000,7,4.66700000000,0.25200000000,0,0.00000000000,0.00000000000,0.50000000000,0.50000000000,23,115,51,49,4,6,0,0,0,0,0,0.07000000000,0.16000000000,0.30000000000,0.39000000000,-0.73000000000,1.29000000000,0.00000000000,123.00000000000,0,0.00000000000,0.24000000000,0.70000000000,4.03000000000,3.56000000000,3.61000000000,1.17000000000,1.86000000000,3.29000000000,0.00000000000,"PastureHayFence, RoadRailroadCulvert",None,Rare,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-22730_2019-07-02/,No,,No,CDF56B1A-572C-47D5-A330-8C8866CF8896,SA-LS-22730_2019-07-02,{FC421D26-3025-4C5E-A2B0-1C37A59A6E3B},,,LSHANK,2/6/2023,172455
188,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-26910_2019-09-07,SA-LS-26910,Eighteenmile Creek,9/7/2019,44.55516600000,-113.25525300000,44.55541500000,-113.25534600000,44.55469300000,-113.25480700000,150.00000000000,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Partial Reach,RandomGRTS,ID_SalmonFO_Lemhi_2019,Lemhi_3pctSlope,3,NorthernRockies_SmallWadeable,53.90000000000,60.10000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,100,0,Absent,9,18.11018179000,0.49695801000,0.00000000000,ColumbiaRiverBasin_PIBO,Fail,300,0.00000000000,0.00000000000,310.30000000000,8.11000000000,9.00000000000,12.97000000000,0.00000000000,7,71.42000000000,58.30000000000,0.37000000000,1,0.66700000000,0.02900000000,0,0.00000000000,0.00000000000,43.50000000000,50.00000000000,1,27,6,6,23,44,0,0,0,0,0,0.16000000000,0.23000000000,0.52000000000,0.59000000000,-0.76000000000,1.14000000000,0.00000000000,128.00000000000,0,0.30000000000,0.31000000000,0.00000000000,3.15000000000,2.65000000000,2.65000000000,2.20000000000,3.00000000000,0.56000000000,0.00000000000,"Buildings, PastureHayFence",Major,Common,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-26910_2019-09-07/,No,,No,518E280F-345A-4533-B7C7-5D062E77C3DF,SA-LS-26910_2019-09-07,{E1E83AB6-9F65-48A0-A49C-63BAF2FDB692},,,LSHANK,2/6/2023,172456
