MLOC_ID,COMID,STREAM,HUC4CODE,HUC4NAME,BASIN,WBSEGMENT,STR_ORDR,GRADIENT,YEAR,REFERENCE,ECO_REG,ECO4NAME,ELEVATION,SITECLASS,LATITUDE,LONGITUDE,METTYP_ID,ACTMET_VALUE
1998SBOIB056,23378106,James Creek,17050111,North and Middle Forks Boise,Southwest,ID17050111SW001_02,2,0.101203,1998,Other,Northern Rockies,Southern Forested Mountains,5568,Mountains,43.798253,-115.178574,FSBI(score),220
1998SBOIB057,24177167,North Fork Gold Fork River,17050123,North Fork Payette,Southwest,ID17050123SW008_03,3,0.01802,1998,Other,Northern Rockies,Southern Forested Mountains,5348,Mountains,44.685011,-115.880929,FSBI(score),260
1998SBOIB058,24177645,Twentymile Creek,17050123,North Fork Payette,Southwest,ID17050123SW020_03,3,0.005509,1998,Reference,Northern Rockies,Southern Forested Mountains,5850,Mountains,45.134858,-115.982556,FSBI(score),75
1998SBOIB059,24177647,Twentymile Creek,17050123,North Fork Payette,Southwest,ID17050123SW020_02,2,0.036661,1998,Reference,Northern Rockies,Southern Forested Mountains,5896,Mountains,45.131344,-115.962939,FSBI(score),175
1998SBOIB060,24177647,Twentymile Creek,17050123,North Fork Payette,Southwest,ID17050123SW020_02,2,0.036661,1998,Reference,Northern Rockies,Southern Forested Mountains,6056,Mountains,45.115016,-115.951882,FSBI(score),240
1998SCDAA001,23015086,Fish Creek,17010305,Upper Spokane,Panhandle,ID17010305PN014_03,3,0.02141,1998,Other,Northern Rockies,Western Selkirk Maritime Forest,2444,Foothills,47.885073,-116.982909,FSBI(score),105
1998SCDAA003,23002440,Highland Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN004_02,1,0.129198,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,3363,Mountains,47.479187,-116.159938,FSBI(score),140
1998SCDAA004,23002450,Highland Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN004_02,2,0.053392,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,2694,Mountains,47.467384,-116.192007,FSBI(score),115
1998SCDAA005,23002444,Denver Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN004_02,1,0.138762,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,2635,Mountains,47.471416,-116.205579,FSBI(score),60
1998SCDAA006,23002364,Trapper Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN005_02,1,0.112932,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2657,Mountains,47.460783,-116.21827,FSBI(score),90
1998SCDAA007,23002088,Hunter Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN005_02,1,0.095152,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2687,Mountains,47.460997,-116.219805,FSBI(score),105
1998SCDAA008,23002104,East Fork Pine Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN004_02,1,0.103063,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,3064,Mountains,47.43581,-116.172803,FSBI(score),85
1998SCDAA009,23002076,Calusa Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN003_02,2,0.028996,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2871,Mountains,47.422136,-116.271891,FSBI(score),115
1998SCDAA010,24114603,Riley Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN059_02,2,0.017878,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2372,Foothills,48.220391,-116.765637,FSBI(score),120
1998SCDAA011,24115299,Manley Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN060_02,2,0.083377,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2441,Foothills,48.186065,-116.774154,FSBI(score),75
1998SCDAA012,22881169,Raymond Creek,17010101,Middle Kootenai,Panhandle,ID17010101PN001_02,2,0.075228,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3688,Mountains,48.529574,-116.076045,FSBI(score),160
1998SCDAA013,22977210,Lightning Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN019_03,3,0.04728,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3697,Mountains,48.332489,-116.172816,FSBI(score),160
1998SCDAA014,22977784,Morris Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN013_02,2,0.127695,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2749,Mountains,48.220649,-116.11045,FSBI(score),150
1998SCDAA015,22904529,Long Canyon Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN008_02,2,0.078804,1998,Reference,Northern Rockies,Granitic Selkirk Mountains,2100,Mountains,48.944478,-116.543654,FSBI(score),80
1998SCDAA016,22904997,Grass Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN003_03,3,0.011254,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3967,Mountains,48.990535,-116.769148,FSBI(score),180
1998SCDAA017,23002164,South Fork Coeur d'Alene River,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN001_03,1,0.011805,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,2484,Mountains,47.51045,-116.010559,FSBI(score),75
1998SCDAA018,23002132,South Fork Coeur d'Alene River,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN001_04,4,0.00358,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,2369,Mountains,47.533127,-116.072014,FSBI(score),90
1998SCDAA019,23002182,South Fork Coeur d'Alene River,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN001_03a,3,0.0161,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,2733,Mountains,47.475422,-115.928698,FSBI(score),90
1998SCDAA020,23002184,South Fork Coeur d'Alene River,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN001_03a,3,0.015913,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,2739,Mountains,47.472412,-115.921488,FSBI(score),80
1998SCDAA021,23004113,West Fork Saint Maries River,17010304,St. Joe,Panhandle,ID17010304PN017_02,2,0.016343,1998,Other,Northern Rockies,St. Joe Schist-Gneiss Zone,2976,Mountains,46.955531,-116.310624,FSBI(score),70
1998SCDAA022,24373102,North Fork Coeur d'Alene River,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN013_05,5,0.001555,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2648,Mountains,47.795382,-116.065975,FSBI(score),150
1998SCDAA023,22990245,Gold Creek,17010215,Priest,Panhandle,ID17010215PN019_03,3,0.038523,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3150,Mountains,48.808106,-117.013081,FSBI(score),245
1998SCDAA024,22988977,South Fork Granite Creek,17010215,Priest,Panhandle,ID17010215PN022_03,3,0.011557,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,3087,Foothills,48.689654,-117.048805,FSBI(score),155
1998SCDAA025,22989203,Binarch Creek,17010215,Priest,Panhandle,ID17010215PN026_02,3,0.007284,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2625,Foothills,48.482262,-116.966701,FSBI(score),0
1998SCDAA026,22988649,North Fork East River,17010215,Priest,Panhandle,ID17010215PN004_03,3,0.015751,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2306,Foothills,48.373197,-116.820164,FSBI(score),175
1998SCDAA027,22988715,Soldier Creek,17010215,Priest,Panhandle,ID17010215PN008_02,2,0.138804,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3186,Mountains,48.515874,-116.754762,FSBI(score),225
1998SCDAA028,24114671,West Gold Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN022_02,2,0.045157,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2526,Mountains,47.951897,-116.458597,FSBI(score),170
1998SCDAB001,23002412,West Fork Moon Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN019_02,2,0.034977,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2575,Mountains,47.553858,-116.037448,FSBI(score),185
1998SCDAB002,23002142,Big Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN007a_03,3,0.03583,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,3018,Mountains,47.465035,-116.064585,FSBI(score),195
1998SCDAB003,23002342,East Fork Big Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN007a_02,2,0.069936,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,3107,Mountains,47.465429,-116.058191,FSBI(score),190
1998SCDAB004,23002262,Bear Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN020_02,2,0.019085,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2421,Mountains,47.563756,-116.181707,FSBI(score),110
1998SCDAB005,24372990,West Fork Eagle Creek,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN008_02,2,0.01851,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2887,Mountains,47.687289,-115.876523,FSBI(score),185
1998SCDAB006,23002402,UNT to Bear Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN020_02,1,0.11426,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2822,Mountains,47.567393,-116.153086,FSBI(score),150
1998SCDAB007,24379337,Beauty Creek,17010303,Coeur d Alene Lake,Panhandle,ID17010303PN028_03,3,0.033823,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2523,Mountains,47.589976,-116.652917,FSBI(score),130
1998SCDAB008,23002292,Twomile Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN001_02,2,0.037836,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2684,Mountains,47.518366,-115.987496,FSBI(score),170
1998SCDAB009,23002292,Twomile Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN001_02,2,0.037836,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2894,Mountains,47.529283,-115.976988,FSBI(score),160
1998SCDAB010,24379481,Cedar Creek,17010303,Coeur d Alene Lake,Panhandle,ID17010303PN030_02,1,0.050475,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2703,Mountains,47.622803,-116.553475,FSBI(score),85
1998SCDAB011,24373550,Graham Creek,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN002_03,3,0.024914,1998,Reference,Northern Rockies,Coeur d Alene Metasedimentary Zone,2379,Mountains,47.649608,-116.089527,FSBI(score),155
1998SCDAB012,23002242,Placer Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN010_02,2,0.029661,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,3379,Mountains,47.433502,-115.908082,FSBI(score),210
1998SCDAB015,24114195,Curtis Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN003_03,3,0.033037,1998,Other,Northern Rockies,Spokane Valley Outwash Plains,2375,Foothills,48.081298,-116.858738,FSBI(score),105
1998SCDAB017,24115065,Colburn Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN047_02,2,0.093159,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2329,Mountains,48.400384,-116.555454,FSBI(score),130
1998SCDAB020,24114757,Schweitzer Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN052_02,2,0.12914,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2428,Mountains,48.34504,-116.56552,FSBI(score),120
1998SCDAB021,24114743,Caribou Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN045_02,2,0.066929,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2290,Mountains,48.470707,-116.565372,FSBI(score),155
1998SCDAB022,24114729,Jeru Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN043_02,2,0.117399,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2556,Mountains,48.533211,-116.596316,FSBI(score),140
1998SCDAB023,24114735,Hellroaring Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN044_02,2,0.067287,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2283,Mountains,48.494144,-116.578711,FSBI(score),105
1998SCDAB024,24114717,McCormick Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN042_02,2,0.094858,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3268,Mountains,48.575965,-116.624159,FSBI(score),105
1998SCDAB025,24114529,Pack River,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_03,3,0.016497,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3035,Mountains,48.579498,-116.617956,FSBI(score),80
1998SCDAB027,24114961,Youngs Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_02,1,0.21257,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3012,Mountains,48.555092,-116.616207,FSBI(score),140
1998SCDAB028,24114983,Martin Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_02,2,0.131753,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2552,Mountains,48.519481,-116.575095,FSBI(score),5
1998SCDAB029,24114509,Pack River,17010214,Pend Oreille Lake,Panhandle,ID17010214PN041_03,3,0.016311,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2441,Mountains,48.527505,-116.588411,FSBI(score),150
1998SCDAB030,24374456,Cub Creek,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN014_02a,1,0.164283,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,3379,Mountains,47.932248,-116.038928,FSBI(score),175
1998SCDAB031,24114709,Gold Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN034_02,2,0.028855,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2320,Mountains,48.397777,-116.39929,FSBI(score),65
1998SCDAB032,24114711,Gold Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN034_02,2,0.015916,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2641,Mountains,48.415922,-116.354122,FSBI(score),0
1998SCDAB033,22905017,Grass Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN003_02,2,0.017805,1998,Other,Northern Rockies,Granitic Selkirk Mountains,4426,Mountains,48.919076,-116.853171,FSBI(score),175
1998SCDAB034,22990245,Gold Creek,17010215,Priest,Panhandle,ID17010215PN019_03,3,0.038523,1998,Other,Northern Rockies,Granitic Selkirk Mountains,2726,Mountains,48.821393,-116.978233,FSBI(score),205
1998SCDAB035,22989037,Kalispell Creek,17010215,Priest,Panhandle,ID17010215PN024_03,3,0.013571,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,3084,Foothills,48.600918,-117.088831,FSBI(score),100
1998SCDAB036,24114671,West Gold Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN022_02,2,0.045157,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2546,Mountains,47.951773,-116.458886,FSBI(score),220
1998SCDAB039,24115667,Falls Creek,17010214,Pend Oreille Lake,Panhandle,ID17010214PN018_02a,1,0.114678,1998,Other,Northern Rockies,Coeur d Alene Metasedimentary Zone,2713,Mountains,48.074073,-116.425126,FSBI(score),170
1998SCDAB040,22988993,South Fork Granite Creek,17010215,Priest,Panhandle,ID17010215PN022_02,2,0.0286,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3533,Mountains,48.68873,-117.131472,FSBI(score),125
1998SCDAB041,22905085,Rock Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN037_02,1,0.065097,1998,Other,Northern Rockies,Kootenai Valley,2116,Foothills,48.8357,-116.330926,FSBI(score),15
1998SCDAB042,22904513,Smith Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN007_03,3,0.030993,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3957,Mountains,48.868261,-116.722566,FSBI(score),135
1998SCDAB043,22904625,Ball Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN011_02a,2,0.065179,1998,Other,Northern Rockies,Granitic Selkirk Mountains,1808,Mountains,48.794064,-116.415467,FSBI(score),140
1998SCDAB044,22905025,Cascade Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN014_02,1,0.171487,1998,Other,Northern Rockies,Kootenai Valley,1834,Foothills,48.727301,-116.416386,FSBI(score),160
1998SCDAB045,24374476,Blacktail Creek,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN015_02,2,0.029738,1998,Reference,Northern Rockies,Coeur d Alene Metasedimentary Zone,3268,Mountains,47.985344,-116.114574,FSBI(score),140
1998SCDAB046,24374472,Whitetail Creek,17010301,Upper Coeur d Alene,Panhandle,ID17010301PN015_02,2,0.037497,1998,Reference,Northern Rockies,Coeur d Alene Metasedimentary Zone,3281,Mountains,47.98488,-116.116297,FSBI(score),125
1998SCDAB047,22904687,Myrtle Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN013_03,3,0.037804,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3711,Mountains,48.723173,-116.53681,FSBI(score),175
1998SCDAB048,22989173,Lower West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN030_03,3,0.001276,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2398,Foothills,48.355599,-117.039785,FSBI(score),40
1998SCDAB049,22988699,Soldier Creek,17010215,Priest,Panhandle,ID17010215PN008_03,3,0.001248,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2454,Foothills,48.504863,-116.82647,FSBI(score),60
1998SCDAB050,22904767,Fall Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN021_03,3,0.010636,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,1991,Foothills,48.579967,-116.405333,FSBI(score),60
1998SCDAB051,22988657,North Fork East River,17010215,Priest,Panhandle,ID17010215PN004_02,2,0.07702,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3156,Mountains,48.44342,-116.751038,FSBI(score),215
1998SCDAB052,22905051,Trail Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN026_03a,3,0.016454,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2005,Foothills,48.577077,-116.392071,FSBI(score),120
1998SCDAB053,22905967,Cow Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN030_03,3,0.00653,1998,Other,Northern Rockies,Kootenai Valley,1824,Foothills,48.676081,-116.250795,FSBI(score),55
1998SCDAB054,22904945,Curley Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN035_03,3,0.006932,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2644,Mountains,48.743678,-116.079938,FSBI(score),0
1998SCDAB055,22904601,Trout Creek,17010104,Lower Kootenai,Panhandle,ID17010104PN010_03,3,0.077915,1998,Other,Northern Rockies,Granitic Selkirk Mountains,3629,Mountains,48.824918,-116.485665,FSBI(score),195
1998SCDAB058,22910615,Canuck Creek,17010105,Moyie,Panhandle,ID17010105PN007_02,2,0.044846,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,4669,Mountains,48.951355,-116.064546,FSBI(score),105
1998SCDAB059,22910879,Copper Creek,17010105,Moyie,Panhandle,ID17010105PN006_02,2,0.180209,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3681,Mountains,48.970892,-116.13551,FSBI(score),100
1998SCDAB060,22910645,Gillon Creek,17010105,Moyie,Panhandle,ID17010105PN009_02,2,0.021101,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2927,Mountains,48.98952,-116.229343,FSBI(score),80
1998SCDAB061,22989181,Lower West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN030_03,3,0.01681,1998,Other,Northern Rockies,Inland Maritime Foothills and Valleys,2467,Foothills,48.378077,-117.07997,FSBI(score),30
1998SCDAB062,22910509,Deer Creek,17010105,Moyie,Panhandle,ID17010105PN004_03,3,0.030104,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,2730,Mountains,48.817529,-116.115389,FSBI(score),235
1998SCDAB063,22910503,Skin Creek,17010105,Moyie,Panhandle,ID17010105PN003_02,1,0.089883,1998,Other,Northern Rockies,Purcell-Cabinet-North Bitterroot Mountains,3245,Mountains,48.785828,-116.096016,FSBI(score),150
1998SCDAB067,23002330,Lake Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN009b_02,1,0.131862,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,2746,Mountains,47.486321,-115.956776,FSBI(score),85
1998SCDAB068,23002258,Ninemile Creek,17010302,South Fork Coeur d Alene,Panhandle,ID17010302PN017_02,1,0.04755,1998,Stress,Northern Rockies,Coeur d Alene Metasedimentary Zone,3297,Mountains,47.525073,-115.8965,FSBI(score),120
