"","siteid","sitename","stream","source","lat","long","comid","au","order","georef_ID305b_cycle","georef_notes","sed_tmdl","siteclass","l4_code","l4_name","deq_region","blm_ecoregion","basin","huc4code","huc4name","source_sitetype","AIM_OE_model","AIM_Evaluation_ID"
"85","CN-SS-10874","CN-SS-10874","GOOSEBERRY CREEK","BLM",44.685948,-114.2272,23480569,"ID17060201SL002_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-10874_2017-06-14"
"86","CN-SS-10874","CN-SS-10874","Gooseberry Creek","BLM",44.68601575,-114.227185,23480569,"ID17060201SL002_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,NA,"CN-SS-10874_2022-06-21"
"87","CN-SS-11146","CN-SS-11146","JEFFS CREEK","BLM",44.554818,-114.322748,23480663,"ID17060201SL009_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","sediment reference","ColumbiaRiverBasin_PIBO","CN-SS-11146_2019-08-07"
"88","CN-SS-11146","CN-SS-11146","Jeffs Creek","BLM",44.5548186,-114.3228166,23480663,"ID17060201SL009_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","sediment reference",NA,"CN-SS-11146_2022-08-19"
"89","CN-SS-11290","CN-SS-11290","ROCK CREEK","BLM",43.98989,-113.925025,23239588,"ID17040218SK024_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Upper Snake",17040218,"Big Lost",NA,"ColumbiaRiverBasin_PIBO","CN-SS-11290_2019-06-16"
"90","CN-SS-12314","CN-SS-12314","BUCK CREEK","BLM",44.316011,-113.746111,23499997,"ID17060202SL012_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060202,"Pahsimeroi",NA,"ColumbiaRiverBasin_PIBO","CN-SS-12314_2017-06-27"
"91","CN-SS-12314","CN-SS-12314","BUCK CREEK","BLM",44.315953,-113.746112,23499997,"ID17060202SL012_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060202,"Pahsimeroi",NA,"ColumbiaRiverBasin_PIBO","CN-SS-12314_2017-07-06"
"92","CN-SS-16006","CN-SS-16006","LONG CREEK","BLM",44.191695,-113.570918,23498957,"ID17060202SL027_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060202,"Pahsimeroi","sediment reference","ColumbiaRiverBasin_PIBO","CN-SS-16006_2017-06-12"
"93","CN-SS-16538","CN-SS-16538","HORSE BASIN","BLM",44.209203,-114.075969,23482181,"ID17060201SL128_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-16538_2019-07-14"
"94","CN-SS-18586","CN-SS-18586","HORSE BASIN CREEK","BLM",44.188329,-114.077724,23479989,"ID17060201SL128_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","sediment reference","ColumbiaRiverBasin_PIBO","CN-SS-18586_2017-09-12"
"95","CN-SS-24198","CN-SS-24198","LONG CREEK","BLM",44.158559,-113.572513,23498959,"ID17060202SL027_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060202,"Pahsimeroi",NA,"ColumbiaRiverBasin_PIBO","CN-SS-24198_2020-09-16"
"96","CN-SS-24198","CN-SS-24198","Long Creek","BLM",44.15809101,-113.572875,23498959,"ID17060202SL027_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060202,"Pahsimeroi",NA,NA,"CN-SS-24198_2022-08-08"
"97","CN-SS-26266","CN-SS-26266","Kinnikinic Creek","BLM",44.27015489,-114.405994,23478551,"ID17060201SL020_02","2","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,NA,"CN-SS-26266_2022-08-16"
"98","CN-SS-26266","CN-SS-26266","KINNIKINIC CREEK","BLM",44.270139,-114.406015,23478551,"ID17060201SL020_02","2","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-26266_2020-07-22"
"99","CN-SS-30074","CN-SS-30074","Allison Creek","BLM",44.76899527,-113.9655695,23503794,"ID17060203SL056_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060203,"Middle Salmon-Panther","sediment reference",NA,"CN-SS-30074_2022-07-23"
"100","CN-SS-30074","CN-SS-30074","ALLISON CREEK","BLM",44.76896,-113.965535,23503794,"ID17060203SL056_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060203,"Middle Salmon-Panther","sediment reference","ColumbiaRiverBasin_PIBO","CN-SS-30074_2017-09-09"
"101","CN-SS-39978","CN-SS-39978","LAKE CREEK","BLM",44.0961,-114.182565,23479915,"ID17060201SL123_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-39978_2019-08-08"
"102","CN-SS-39978","CN-SS-39978","Lake Creek","BLM",44.09614329,-114.1825466,23479915,"ID17060201SL123_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,NA,"CN-SS-39978_2022-08-17"
"103","CN-SS-42266","CN-SS-42266","LAKE CREEK","BLM",44.075441,-114.143384,23479925,"ID17060201SL123_02","1","2022",NA,"N","Mountains","17e","Barren Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-42266_2017-06-22"
"104","CN-SS-42266","CN-SS-42266","Lake Creek","BLM",44.07555233,-114.1435357,23479925,"ID17060201SL123_02","1","2022",NA,"N","Mountains","17e","Barren Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,NA,"CN-SS-42266_2022-07-11"
"105","CN-SS-47034","CN-SS-47034",NA,"BLM",44.714862,-114.293326,23480541,"ID17060201SL003_02","1","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-47034_2019-06-18"
"106","CN-SS-47034","CN-SS-47034","Bear Creek","BLM",44.71483282,-114.2933324,23480541,"ID17060201SL003_02","1","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,NA,"CN-SS-47034_2022-07-24"
"107","CN-SS-49434","CN-SS-49434","Bradshaw Creek","BLM",44.093124,-114.05216,23241590,"ID17040218SK022_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Upper Snake",17040218,"Big Lost",NA,NA,"CN-SS-49434_2022-06-23"
"108","CN-SS-49434","CN-SS-49434","BRADSHAW CREEK","BLM",44.093115,-114.052151,23241590,"ID17040218SK022_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Upper Snake",17040218,"Big Lost",NA,NA,"CN-SS-49434_2019-09-08"
"109","CN-SS-49434","CN-SS-49434","BRADSHAW CREEK","BLM",44.093025,-114.052279,23241590,"ID17040218SK022_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Upper Snake",17040218,"Big Lost",NA,"ColumbiaRiverBasin_PIBO","CN-SS-49434_2019-06-16"
"110","CN-SS-50314","CN-SS-50314","BEASLEY GULCH","BLM",44.416725,-114.308402,23481023,"ID17060201SL017_02","1","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-50314_2019-08-09"
"111","CN-SS-56538","CN-SS-56538","CORRAL CREEK","BLM",44.18481,-114.407933,23482365,"ID17060201SL104_02","2","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon","sediment reference","ColumbiaRiverBasin_PIBO","CN-SS-56538_2017-09-10"
"112","CN-SS-60458","CN-SS-60458","MOSQUITO CREEK","BLM",44.116246,-114.169362,23479955,"ID17060201SL126_02","1","2022",NA,"N","Mountains","17e","Barren Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,"ColumbiaRiverBasin_PIBO","CN-SS-60458_2017-06-23"
"113","CN-SS-60458","CN-SS-60458","Mosquito Creek","BLM",44.11628486,-114.1693521,23479955,"ID17060201SL126_02","1","2022",NA,"N","Mountains","17e","Barren Mountains","IRO","NorthernRockies","Salmon",17060201,"Upper Salmon",NA,NA,"CN-SS-60458_2022-09-02"
"114","CN-SS-63770","CN-SS-63770","BRADSHAW CREEK","BLM",44.098936,-114.072044,23239368,"ID17040218SK022_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Upper Snake",17040218,"Big Lost",NA,"ColumbiaRiverBasin_PIBO","CN-SS-63770_2019-07-27"
"115","CN-SS-63770","CN-SS-63770","BRADSHAW CREEK","BLM",44.099024,-114.07187,23239368,"ID17040218SK022_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IRO","NorthernRockies","Upper Snake",17040218,"Big Lost",NA,NA,"CN-SS-63770_2019-09-08"
"116","CN-TR-1129","CN-TR-1129","PAHSIMERIO","BLM",44.523218,-113.844421,23499735,"ID17060202SL008_04","5","2022",NA,"Y","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IRO","NorthernRockies","Salmon",17060202,"Pahsimeroi",NA,"ColumbiaRiverBasin_PIBO","CN-TR-1129_2017-08-02"
"117","CT-TR-1045","CT-TR-1045","SWALE CREEK","BLM",45.874041,-115.46669,23599173,"ID17060305CL058_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1045_2019-08-25"
"118","CT-TR-1054","CT-TR-1054","MCKENZIE CREEK","BLM",45.666647,-116.27817,23560525,"ID17060209SL043_02","2","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1054_2019-09-10"
"119","CT-TR-1076","CT-TR-1076","WOLCOTT CREEK","BLM",45.666244,-116.327024,23562553,"ID17060209SL008_02","1","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1076_2019-08-26"
"120","CT-TR-1132","CT-TR-1132","BUFFALO GULCH","BLM",45.824201,-115.468087,23598203,"ID17060305CL059_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1132_2019-08-25"
"121","CT-TR-1174","CT-TR-1174","LITTLE ELK CREEK","BLM",45.88116,-115.459884,23597851,"ID17060305CL057_02","2","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1174_2019-08-26"
"122","CT-TR-1196","CT-TR-1196","WHISKEY CREEK","BLM",45.829166,-115.50225,23598195,"ID17060305CL060_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1196_2019-08-26"
"123","CT-TR-1264","CT-TR-1264","CHRISTIE GULCH","BLM",45.614841,-116.321334,23562451,"ID17060209SL011_02","2","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1264_2019-08-26"
"124","CT-TR-1271","CT-TR-1271","PARTRIDGE CREEK","BLM",45.405395,-116.131977,23560549,"ID17060209SL021_03","3","2022",NA,"N","Mountains","16j","Hot Dry Canyons","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1271_2019-08-09"
"125","CT-TR-1307","CT-TR-1307","EAST FORK AMERICAN RIVER","BLM",45.867287,-115.42392,23598071,"ID17060305CL054_03","3","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater","sediment reference","ColumbiaRiverBasin_PIBO","CT-TR-1307_2019-08-22"
"126","CT-TR-1372","CT-TR-1372","COTTONWOOD CREEK","BLM",45.923369,-116.631468,23559743,"ID17060209SL003_02","2","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1372_2019-09-20"
"127","CT-TR-1468","CT-TR-1468","LITTLE CAMPBELL CREEK","BLM",45.801992,-115.475885,23599365,"ID17060305CL037_02","2","2022","appears 1st order in NHDPlus","N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CT-TR-1468_2019-08-24"
"128","CT-TR-1472","CT-TR-1472","MAURICE CREEK","BLM",45.829604,-115.500752,23598199,"ID17060305CL061_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater","sediment reference","ColumbiaRiverBasin_PIBO","CT-TR-1472_2019-08-23"
"129","CTG-LS-1004","CTG-LS-1004","LOLO CREEK","BLM",46.291931,-115.941817,23606646,"ID17060306CL026_04","4","2022",NA,"N","Foothills","15n","Weippe Prairie","LRO","NorthernRockies","Clearwater",17060306,"Clearwater",NA,"ColumbiaRiverBasin_PIBO","CTG-LS-1004_2019-07-15"
"130","CTG-LS-1005","CTG-LS-1005","PARTRIDGE CREEK","BLM",45.389964,-116.145475,23560551,"ID17060209SL021_03","3","2022",NA,"N","Mountains","16j","Hot Dry Canyons","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-LS-1005_2020-08-09"
"131","CTG-LS-1009","CTG-LS-1009","LAKE CREEK","BLM",45.375809,-116.224357,23560679,"ID17060209SL020_03","3","2022",NA,"N","Mountains","16j","Hot Dry Canyons","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-LS-1009_2020-08-07"
"132","CTG-RV-1010","CTG-RV-1010","LITTLE SALMON RIVER","BLM",45.160728,-116.300142,23568977,"ID17060210SL001_05","5","2022",NA,"N","Foothills","11e","Wallowas/Seven Devils Mountains","BRO/LRO","NorthernRockies","Salmon",17060210,"Little Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-RV-1010_2019-09-04"
"133","CTG-SS-1000","CTG-SS-1000","SCHMIDT CREEK","BLM",46.360041,-116.048191,23609374,"ID17060306CL026_02","1","2022",NA,"N","Foothills","15j","Lower Clearwater Canyons","LRO","NorthernRockies","Clearwater",17060306,"Clearwater",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1000_2019-07-12"
"134","CTG-SS-1001","CTG-SS-1001",NA,"BLM",45.892581,-116.593645,24220241,"ID17060101SL028_02","1","2022",NA,"N","Foothills","11f","Canyons and Dissected Highlands","LRO","NorthernRockies","Salmon",17060101,"Hells Canyon","sediment degraded","ColumbiaRiverBasin_PIBO","CTG-SS-1001_2019-08-25"
"135","CTG-SS-1002","CTG-SS-1002","JOHN DAY CREEK","BLM",45.555085,-116.205868,23560211,"ID17060209SL033_02","2","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1002_2019-07-29"
"136","CTG-SS-1003","CTG-SS-1003","MONROE CREEK","BLM",45.870584,-115.492716,23599073,"ID17060305CL058_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1003_2019-08-24"
"137","CTG-SS-1006","CTG-SS-1006","EAST FORK JOHN DAY CREEK","BLM",45.574973,-116.215687,23562025,"ID17060209SL033_02","1","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1006_2019-08-27"
"138","CTG-SS-1006","CTG-SS-1006","EAST FORK JOHN DAY CREEK","BLM",45.575172,-116.215697,23562025,"ID17060209SL033_02","1","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1006_2019-07-30"
"139","CTG-SS-1007","CTG-SS-1007","WHISKEY CREEK","BLM",45.84645,-115.516544,23598195,"ID17060305CL060_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater","sediment reference",NA,"CTG-SS-1007_2020-08-21"
"140","CTG-SS-1007","CTG-SS-1007","WHISKEY CREEK","BLM",45.84645,-115.516544,23598195,"ID17060305CL060_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater","sediment reference","ColumbiaRiverBasin_PIBO","CTG-SS-1007_2020-06-27"
"141","CTG-SS-1008","CTG-SS-1008","BURNT CREEK","BLM",45.948286,-116.559113,23560723,"ID17060209SL005_02","1","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1008_2020-07-12"
"142","CTG-SS-1011","CTG-SS-1011",NA,"BLM",45.851172,-115.48687,23598203,"ID17060305CL059_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1011_2020-06-26"
"143","CTG-SS-1011","CTG-SS-1011","NA","BLM",45.851172,-115.48687,23598203,"ID17060305CL059_02","1","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,NA,"CTG-SS-1011_2020-08-20"
"144","CTG-SS-1012","CTG-SS-1012","RICKMAN CREEK","BLM",45.982758,-116.587652,23562613,"ID17060209SL001_02","1","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1012_2020-07-11"
"145","CTG-SS-1013","CTG-SS-1013","ELKHORN CREEK","BLM",45.374064,-116.094085,23560105,"ID17060209SL022_02","2","2022",NA,"N","Mountains","16j","Hot Dry Canyons","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon","sediment reference","ColumbiaRiverBasin_PIBO","CTG-SS-1013_2020-08-10"
"146","CTG-SS-1014","CTG-SS-1014","TRAIL CREEK","BLM",45.18271,-116.31,23569321,"ID17060210SL001_02","1","2022",NA,"N","Foothills","11e","Wallowas/Seven Devils Mountains","BRO/LRO","NorthernRockies","Salmon",17060210,"Little Salmon",NA,"ColumbiaRiverBasin_PIBO","CTG-SS-1014_2020-08-05"
"147","CTO-LS-1061","CTO-LS-1061","LOLO CREEK","BLM",46.368524,-116.14673,23606608,"ID17060306CL026_04T","4","2022",NA,"N","Foothills","15j","Lower Clearwater Canyons","LRO","NorthernRockies","Clearwater",17060306,"Clearwater",NA,"ColumbiaRiverBasin_PIBO","CTO-LS-1061_2019-07-13"
"148","CTO-LS-1065","CTO-LS-1065","AMERICAN RIVER","BLM",45.81758,-115.468178,23597803,"ID17060305CL052_04","4","2022",NA,"N","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CTO-LS-1065_2019-08-21"
"149","CTO-LS-1068","CTO-LS-1068","EAGLE CREEK","BLM",46.039456,-116.768471,23560505,"ID17060209SL063_03","3","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060209,"Lower Salmon",NA,"ColumbiaRiverBasin_PIBO","CTO-LS-1068_2019-07-26"
"150","CTO-LS-1070","CTO-LS-1070","HARD CREEK","BLM",45.179074,-116.282328,23569193,"ID17060210SL015_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BRO/LRO","NorthernRockies","Salmon",17060210,"Little Salmon","sediment reference","ColumbiaRiverBasin_PIBO","CTO-LS-1070_2020-08-06"
"151","CTO-LS-1070","CTO-LS-1070","HARD CREEK","BLM",45.179074,-116.282328,23569193,"ID17060210SL015_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BRO/LRO","NorthernRockies","Salmon",17060210,"Little Salmon","sediment reference",NA,"CTO-LS-1070_2020-08-23"
"152","CTO-LS-1072","CTO-LS-1072","LOLO CREEK","BLM",46.306597,-115.999604,23606640,"ID17060306CL026_04","4","2022",NA,"N","Foothills","15j","Lower Clearwater Canyons","LRO","NorthernRockies","Clearwater",17060306,"Clearwater","sediment reference","ColumbiaRiverBasin_PIBO","CTO-LS-1072_2020-09-02"
"153","CTO-RV-1069","CTO-RV-1069","SOUTH FORK CLEARWATER RIVER","BLM",45.826272,-115.505871,23597683,"ID17060305CL036_05","5","2022",NA,"Y","Mountains","16i","South Clearwater Forested Mountains","LRO","NorthernRockies","Clearwater",17060305,"South Fork Clearwater",NA,"ColumbiaRiverBasin_PIBO","CTO-RV-1069_2020-07-19"
"154","CTO-SS-1058","CTO-SS-1058","BEAR CREEK","BLM",45.413592,-115.873093,23542036,"ID17060207SL001_02","1","2022",NA,"N","Mountains","16j","Hot Dry Canyons","LRO","NorthernRockies","Salmon",17060207,"Middle Salmon-Chamberlain","sediment reference","ColumbiaRiverBasin_PIBO","CTO-SS-1058_2019-09-06"
"155","CTO-SS-1062","CTO-SS-1062","MAXWELL CREEK","BLM",45.403094,-115.828709,23542070,"ID17060207SL004_02","1","2022",NA,"N","Mountains","16j","Hot Dry Canyons","LRO","NorthernRockies","Salmon",17060207,"Middle Salmon-Chamberlain",NA,"ColumbiaRiverBasin_PIBO","CTO-SS-1062_2019-08-08"
"156","CTO-SS-1062","CTO-SS-1062","MAXWELL CREEK","BLM",45.403196,-115.828567,23542070,"ID17060207SL004_02","1","2022",NA,"N","Mountains","16j","Hot Dry Canyons","LRO","NorthernRockies","Salmon",17060207,"Middle Salmon-Chamberlain",NA,"ColumbiaRiverBasin_PIBO","CTO-SS-1062_2019-09-08"
"157","CTO-SS-1063","CTO-SS-1063","DENNY CREEK","BLM",45.293933,-116.32331,23570099,"ID17060210SL001_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BRO/LRO","NorthernRockies","Salmon",17060210,"Little Salmon",NA,"ColumbiaRiverBasin_PIBO","CTO-SS-1063_2019-07-28"
"158","CTO-SS-1064","CTO-SS-1064","CORRAL CREEK","BLM",46.025772,-116.898991,24228459,"ID17060103SL007_02","2","2022",NA,"N","Foothills","11g","Canyons and Dissected Uplands","LRO","NorthernRockies","Salmon",17060103,"Lower Snake-Asotin",NA,"ColumbiaRiverBasin_PIBO","CTO-SS-1064_2019-07-25"
